ccy,measure,quarter,value,date,source
JPY,claims_usd_m,2025-Q2,733662.273120696,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
JPY,share_pct,2025-Q2,5.66926527023315,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
OTHER,claims_usd_m,2025-Q2,714492.471729462,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
OTHER,share_pct,2025-Q2,5.52113342285156,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
TOTAL,claims_usd_m,2025-Q2,12941046.6892512,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
TOTAL,share_pct,2025-Q2,100.0,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
USD,claims_usd_m,2025-Q2,7368985.53739253,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
USD,share_pct,2025-Q2,56.9427337646484,2025-06-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
AUD,claims_usd_m,2025-Q3,268544.178763162,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
AUD,share_pct,2025-Q3,2.06034231185913,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CAD,claims_usd_m,2025-Q3,347698.826142695,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CAD,share_pct,2025-Q3,2.66763782501221,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CHF,claims_usd_m,2025-Q3,28921.6996629073,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CHF,share_pct,2025-Q3,0.221894979476929,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CNY,claims_usd_m,2025-Q3,253725.216724873,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CNY,share_pct,2025-Q3,1.94664740562439,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
EUR,claims_usd_m,2025-Q3,2670251.20265289,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
EUR,share_pct,2025-Q3,20.4868774414063,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
GBP,claims_usd_m,2025-Q3,587771.664621186,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
GBP,share_pct,2025-Q3,4.50954055786133,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
JPY,claims_usd_m,2025-Q3,757519.170207034,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
JPY,share_pct,2025-Q3,5.81188869476318,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
OTHER,claims_usd_m,2025-Q3,742003.260804066,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
OTHER,share_pct,2025-Q3,5.69284629821777,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
TOTAL,claims_usd_m,2025-Q3,13033958.7263958,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
TOTAL,share_pct,2025-Q3,100.0,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
USD,claims_usd_m,2025-Q3,7377523.50681703,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
USD,share_pct,2025-Q3,56.6023254394531,2025-09-30,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
AUD,claims_usd_m,2025-Q4,265942.867196437,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
AUD,share_pct,2025-Q4,2.02289247512817,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CAD,claims_usd_m,2025-Q4,328230.274670852,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CAD,share_pct,2025-Q4,2.49668121337891,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CHF,claims_usd_m,2025-Q4,29995.9863001851,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CHF,share_pct,2025-Q4,0.228164255619049,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CNY,claims_usd_m,2025-Q4,256995.176317892,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
CNY,share_pct,2025-Q4,1.95483195781708,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
EUR,claims_usd_m,2025-Q4,2679437.24929471,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
EUR,share_pct,2025-Q4,20.3811206817627,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
GBP,claims_usd_m,2025-Q4,579635.734566264,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
GBP,share_pct,2025-Q4,4.40899515151978,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
JPY,claims_usd_m,2025-Q4,768227.454887091,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
JPY,share_pct,2025-Q4,5.84351682662964,2025-12-31,"IMF COFER (IMF.STA COFER 7.0.1, retrieved 2026-07-24)"
